date,district,service_type,usage_count,processing_time,satisfaction,policy_intervention
2022-08-28,강남구,세금납부,69,14,3.92,1
2022-08-28,강남구,시설예약,52,11,3.82,1
2022-08-28,강남구,주차정보,52,1,3.79,1
2022-08-28,강남구,쓰레기수거,41,6,3.9,1
2022-08-28,강남구,문화행사,25,7,3.84,1
2022-08-28,강남구,건강검진,24,33,3.54,1
2022-08-28,서초구,민원처리,41,31,3.26,1
2022-08-28,서초구,복지신청,40,41,4.13,1
2022-08-28,서초구,교통정보,54,3,3.75,1
2022-08-28,서초구,환경신고,22,21,3.3,1
2022-08-28,서초구,세금납부,48,13,3.97,1
2022-08-28,서초구,시설예약,33,8,3.53,1
2022-08-28,서초구,주차정보,64,2,3.53,1
2022-08-28,서초구,쓰레기수거,37,6,3.94,1
2022-08-28,서초구,문화행사,26,8,3.93,1
2022-08-28,서초구,건강검진,25,32,3.87,1
2022-08-28,송파구,민원처리,38,47,2.69,0
2022-08-28,송파구,복지신청,48,61,3.27,0
2022-08-28,송파구,교통정보,42,5,3.57,0
2022-08-28,송파구,환경신고,22,28,3.09,0
2022-08-28,송파구,세금납부,53,19,3.25,0
2022-08-28,송파구,시설예약,37,11,3.18,0
2022-08-28,송파구,주차정보,49,3,3.44,0
2022-08-28,송파구,쓰레기수거,32,9,3.16,0
2022-08-28,송파구,문화행사,23,12,3.54,0
2022-08-28,송파구,건강검진,14,51,3.14,0
2022-08-28,마포구,민원처리,51,40,2.85,0
2022-08-28,마포구,복지신청,28,63,3.38,0
2022-08-28,마포구,교통정보,43,5,3.07,0
2022-08-28,마포구,환경신고,22,25,2.91,0
2022-08-28,마포구,세금납부,33,19,2.95,0
2022-08-28,마포구,시설예약,24,15,3.45,0
2022-08-28,마포구,주차정보,38,2,3.23,0
2022-08-28,마포구,쓰레기수거,25,8,3.7,0
2022-08-28,마포구,문화행사,17,11,3.13,0
2022-08-28,마포구,건강검진,13,59,2.92,0
2022-08-29,강북구,민원처리,87,30,3.61,1
2022-08-29,강북구,복지신청,50,44,4.29,1
2022-08-29,강북구,교통정보,76,3,4.14,1
2022-08-29,강북구,환경신고,28,19,4.11,1
2022-08-29,강북구,세금납부,66,12,3.89,1
2022-08-29,강북구,시설예약,37,11,3.11,1
2022-08-29,강북구,주차정보,64,2,3.32,1
2022-08-29,강북구,쓰레기수거,41,7,3.48,1
2022-08-29,강북구,문화행사,34,9,3.83,1
2022-08-29,강북구,건강검진,34,32,3.4,1
2022-08-29,강남구,민원처리,118,32,3.62,1
2022-08-29,강남구,복지신청,72,45,3.58,1
2022-08-29,강남구,교통정보,132,3,3.73,1
2022-08-29,강남구,환경신고,39,22,4.03,1
2022-08-29,강남구,세금납부,105,14,3.19,1
2022-08-29,강남구,시설예약,64,9,3.96,1
2022-08-29,강남구,주차정보,115,2,3.5,1
2022-08-29,강남구,쓰레기수거,61,5,3.58,1
2022-08-29,강남구,문화행사,38,9,3.84,1
2022-08-29,강남구,건강검진,42,30,3.66,1
2022-08-29,서초구,민원처리,98,28,3.56,1
2022-08-29,서초구,복지신청,83,37,3.57,1
2022-08-29,서초구,교통정보,94,3,3.93,1
2022-08-29,서초구,환경신고,55,21,4.07,1
2022-08-29,서초구,세금납부,84,12,3.71,1
2022-08-29,서초구,시설예약,63,11,3.67,1
2022-08-29,서초구,주차정보,92,1,3.62,1
2022-08-29,서초구,쓰레기수거,52,7,3.46,1
2022-08-29,서초구,문화행사,60,7,3.32,1
2022-08-29,서초구,건강검진,38,30,3.71,1
2022-08-29,송파구,민원처리,70,47,3.25,0
2022-08-29,송파구,복지신청,73,62,3.21,0
2022-08-29,송파구,교통정보,97,4,2.99,0
2022-08-29,송파구,환경신고,40,31,3.1,0
2022-08-29,송파구,세금납부,68,19,3.31,0
2022-08-29,송파구,시설예약,55,15,3.01,0
2022-08-29,송파구,주차정보,85,3,3.81,0
2022-08-29,송파구,쓰레기수거,45,11,3.58,0
2022-08-29,송파구,문화행사,44,9,2.77,0
2022-08-29,송파구,건강검진,29,47,2.93,0
2022-08-29,마포구,민원처리,71,47,3.74,0
2022-08-29,마포구,복지신청,48,56,3.26,0
2022-08-29,마포구,교통정보,64,5,3.09,0
2022-08-29,마포구,환경신고,32,30,3.16,0
2022-08-29,마포구,세금납부,57,24,3.23,0
2022-08-29,마포구,시설예약,49,14,3.38,0
2022-08-29,마포구,주차정보,73,3,3.34,0
2022-08-29,마포구,쓰레기수거,44,10,3.19,0
2022-08-29,마포구,문화행사,33,10,3.15,0
2022-08-29,마포구,건강검진,26,54,2.49,0
2022-08-30,강북구,민원처리,72,29,3.93,1
2022-08-30,강북구,복지신청,66,41,4.13,1
2022-08-30,강북구,교통정보,94,3,3.22,1
2022-08-30,강북구,환경신고,36,19,2.84,1
2022-08-30,강북구,세금납부,52,15,3.74,1
2022-08-30,강북구,시설예약,57,12,3.78,1
2022-08-30,강북구,주차정보,69,1,3.68,1
2022-08-30,강북구,쓰레기수거,36,6,3.51,1
2022-08-30,강북구,문화행사,33,8,3.67,1
2022-08-30,강북구,건강검진,29,34,3.93,1
2022-08-30,강남구,민원처리,109,34,3.66,1
2022-08-30,강남구,복지신청,64,40,3.41,1
2022-08-30,강남구,교통정보,133,2,3.8,1
2022-08-30,강남구,환경신고,51,22,3.78,1
2022-08-30,강남구,세금납부,88,12,4.21,1
2022-08-30,강남구,시설예약,68,10,3.73,1
2022-08-30,강남구,주차정보,127,2,4.05,1
2022-08-30,강남구,쓰레기수거,61,7,3.78,1
2022-08-30,강남구,문화행사,54,9,3.83,1
2022-08-30,강남구,건강검진,49,34,4.06,1
2022-08-30,서초구,민원처리,80,32,3.45,1
2022-08-30,서초구,복지신청,62,47,4.33,1
2022-08-30,서초구,교통정보,104,3,3.7,1
2022-08-30,서초구,환경신고,39,23,3.88,1
2022-08-30,서초구,세금납부,87,13,3.48,1
2022-08-30,서초구,시설예약,72,10,3.39,1
2022-08-30,서초구,주차정보,121,2,3.75,1
2022-08-30,서초구,쓰레기수거,56,8,3.61,1
2022-08-30,서초구,문화행사,52,7,3.84,1
2022-08-30,서초구,건강검진,30,34,3.2,1
2022-08-30,송파구,민원처리,84,46,2.89,0
2022-08-30,송파구,복지신청,83,60,3.16,0
2022-08-30,송파구,교통정보,80,5,2.93,0
2022-08-30,송파구,환경신고,43,27,3.33,0
2022-08-30,송파구,세금납부,68,21,2.81,0
2022-08-30,송파구,시설예약,58,13,3.01,0
2022-08-30,송파구,주차정보,93,3,3.31,0
2022-08-30,송파구,쓰레기수거,52,10,3.16,0
2022-08-30,송파구,문화행사,33,14,3.36,0
2022-08-30,송파구,건강검진,31,48,3.26,0
2022-08-30,마포구,민원처리,66,47,3.03,0
2022-08-30,마포구,복지신청,66,64,2.66,0
2022-08-30,마포구,교통정보,82,5,2.8,0
2022-08-30,마포구,환경신고,38,31,2.81,0
2022-08-30,마포구,세금납부,57,17,3.45,0
2022-08-30,마포구,시설예약,39,13,3.22,0
2022-08-30,마포구,주차정보,95,3,2.9,0
2022-08-30,마포구,쓰레기수거,32,9,2.78,0
2022-08-30,마포구,문화행사,36,12,3.47,0
2022-08-30,마포구,건강검진,26,50,2.88,0
2022-08-31,강북구,민원처리,72,35,3.57,1
2022-08-31,강북구,복지신청,58,42,3.54,1
2022-08-31,강북구,교통정보,89,4,4.11,1
2022-08-31,강북구,환경신고,30,21,3.92,1
2022-08-31,강북구,세금납부,63,12,3.47,1
2022-08-31,강북구,시설예약,53,12,3.51,1
2022-08-31,강북구,주차정보,65,2,3.77,1
2022-08-31,강북구,쓰레기수거,39,6,3.66,1
2022-08-31,강북구,문화행사,38,8,3.24,1
2022-08-31,강북구,건강검진,27,41,4.03,1
2022-08-31,강남구,민원처리,117,28,3.81,1
2022-08-31,강남구,복지신청,90,42,4.05,1
2022-08-31,강남구,교통정보,103,3,3.52,1
2022-08-31,강남구,환경신고,60,20,3.64,1
2022-08-31,강남구,세금납부,74,15,3.83,1
2022-08-31,강남구,시설예약,69,11,4.02,1
2022-08-31,강남구,주차정보,112,2,3.86,1
2022-08-31,강남구,쓰레기수거,43,7,3.21,1
2022-08-31,강남구,문화행사,49,8,3.15,1
2022-08-31,강남구,건강검진,39,33,3.63,1
2022-08-31,서초구,민원처리,99,37,3.92,1
2022-08-31,서초구,복지신청,71,36,4.11,1
2022-08-31,서초구,교통정보,104,2,3.35,1
2022-08-31,서초구,환경신고,36,18,4.0,1
2022-08-31,서초구,세금납부,82,14,2.86,1
2022-08-31,서초구,시설예약,69,11,3.16,1
2022-08-31,서초구,주차정보,79,2,3.52,1
2022-08-31,서초구,쓰레기수거,61,7,3.55,1
2022-08-31,서초구,문화행사,43,6,3.81,1
2022-08-31,서초구,건강검진,29,28,3.26,1
2022-08-31,송파구,민원처리,67,47,2.96,0
2022-08-31,송파구,복지신청,69,65,3.49,0
2022-08-31,송파구,교통정보,120,5,3.37,0
2022-08-31,송파구,환경신고,35,23,3.3,0
2022-08-31,송파구,세금납부,56,17,2.85,0
2022-08-31,송파구,시설예약,60,16,3.25,0
2022-08-31,송파구,주차정보,72,2,3.62,0
2022-08-31,송파구,쓰레기수거,45,9,3.61,0
2022-08-31,송파구,문화행사,52,11,2.71,0
2022-08-31,송파구,건강검진,31,48,3.64,0
2022-08-31,마포구,민원처리,53,40,3.09,0
2022-08-31,마포구,복지신청,58,53,3.52,0
2022-08-31,마포구,교통정보,73,4,2.95,0
2022-08-31,마포구,환경신고,26,26,3.78,0
2022-08-31,마포구,세금납부,60,22,3.08,0
2022-08-31,마포구,시설예약,50,13,3.71,0
2022-08-31,마포구,주차정보,69,2,2.82,0
2022-08-31,마포구,쓰레기수거,32,8,3.72,0
2022-08-31,마포구,문화행사,31,11,4.19,0
2022-08-31,마포구,건강검진,32,43,3.6,0
2022-09-01,강북구,민원처리,63,31,3.52,1
2022-09-01,강북구,복지신청,52,39,3.6,1
2022-09-01,강북구,교통정보,75,3,3.85,1
2022-09-01,강북구,환경신고,34,24,4.02,1
2022-09-01,강북구,세금납부,72,12,3.35,1
2022-09-01,강북구,시설예약,49,10,3.4,1
2022-09-01,강북구,주차정보,77,1,3.6,1
2022-09-01,강북구,쓰레기수거,32,7,3.94,1
2022-09-01,강북구,문화행사,23,5,4.18,1
2022-09-01,강북구,건강검진,22,33,3.38,1
2022-09-01,강남구,민원처리,112,34,3.6,1
2022-09-01,강남구,복지신청,84,43,3.79,1
2022-09-01,강남구,교통정보,126,3,3.54,1
2022-09-01,강남구,환경신고,54,21,3.7,1
2022-09-01,강남구,세금납부,87,13,3.3,1
2022-09-01,강남구,시설예약,60,10,3.67,1
2022-09-01,강남구,주차정보,88,1,3.33,1
2022-09-01,강남구,쓰레기수거,56,8,3.34,1
2022-09-01,강남구,문화행사,53,7,3.93,1
2022-09-01,강남구,건강검진,34,34,3.91,1
2022-09-01,서초구,민원처리,87,32,3.73,1
2022-09-01,서초구,복지신청,88,36,3.66,1
2022-09-01,서초구,교통정보,103,3,3.94,1
2022-09-01,서초구,환경신고,40,22,3.73,1
2022-09-01,서초구,세금납부,73,16,3.15,1
2022-09-01,서초구,시설예약,66,11,3.25,1
2022-09-01,서초구,주차정보,94,2,3.44,1
2022-09-01,서초구,쓰레기수거,56,7,3.92,1
2022-09-01,서초구,문화행사,55,7,3.63,1
2022-09-01,서초구,건강검진,26,33,3.85,1
2022-09-01,송파구,민원처리,79,42,3.16,0
2022-09-01,송파구,복지신청,42,60,3.67,0
2022-09-01,송파구,교통정보,70,4,3.61,0
2022-09-01,송파구,환경신고,32,29,3.55,0
2022-09-01,송파구,세금납부,95,20,3.3,0
2022-09-01,송파구,시설예약,43,15,3.11,0
2022-09-01,송파구,주차정보,87,3,3.13,0
2022-09-01,송파구,쓰레기수거,54,10,2.98,0
2022-09-01,송파구,문화행사,30,13,3.53,0
2022-09-01,송파구,건강검진,31,43,3.11,0
2022-09-01,마포구,민원처리,69,40,3.77,0
2022-09-01,마포구,복지신청,41,52,3.27,0
2022-09-01,마포구,교통정보,91,3,2.95,0
2022-09-01,마포구,환경신고,18,33,2.95,0
2022-09-01,마포구,세금납부,71,16,2.88,0
2022-09-01,마포구,시설예약,42,15,3.22,0
2022-09-01,마포구,주차정보,63,2,3.12,0
2022-09-01,마포구,쓰레기수거,37,9,3.6,0
2022-09-01,마포구,문화행사,30,13,3.35,0
2022-09-01,마포구,건강검진,27,54,3.31,0
2022-09-02,강북구,민원처리,63,33,3.96,1
2022-09-02,강북구,복지신청,57,35,3.94,1
2022-09-02,강북구,교통정보,89,3,3.61,1
2022-09-02,강북구,환경신고,29,20,3.98,1
2022-09-02,강북구,세금납부,47,14,3.1,1
2022-09-02,강북구,시설예약,37,11,3.78,1
2022-09-02,강북구,주차정보,61,2,3.52,1
2022-09-02,강북구,쓰레기수거,42,7,3.9,1
2022-09-02,강북구,문화행사,38,8,3.63,1
2022-09-02,강북구,건강검진,32,31,3.85,1
2022-09-02,강남구,민원처리,86,31,4.23,1
2022-09-02,강남구,복지신청,62,35,4.12,1
2022-09-02,강남구,교통정보,119,3,3.66,1
2022-09-02,강남구,환경신고,46,20,4.11,1
2022-09-02,강남구,세금납부,74,13,3.38,1
2022-09-02,강남구,시설예약,65,9,3.79,1
2022-09-02,강남구,주차정보,103,2,4.1,1
2022-09-02,강남구,쓰레기수거,47,7,3.22,1
2022-09-02,강남구,문화행사,48,8,3.6,1
2022-09-02,강남구,건강검진,40,36,3.87,1
2022-09-02,서초구,민원처리,70,34,3.6,1
2022-09-02,서초구,복지신청,51,38,3.32,1
2022-09-02,서초구,교통정보,95,3,3.24,1
2022-09-02,서초구,환경신고,32,20,4.13,1
2022-09-02,서초구,세금납부,79,13,3.38,1
2022-09-02,서초구,시설예약,48,10,3.64,1
2022-09-02,서초구,주차정보,102,2,4.12,1
2022-09-02,서초구,쓰레기수거,41,6,3.82,1
2022-09-02,서초구,문화행사,40,7,3.47,1
2022-09-02,서초구,건강검진,27,27,3.5,1
2022-09-02,송파구,민원처리,63,46,3.18,0
2022-09-02,송파구,복지신청,54,56,3.53,0
2022-09-02,송파구,교통정보,79,5,3.61,0
2022-09-02,송파구,환경신고,39,28,3.14,0
2022-09-02,송파구,세금납부,76,19,3.92,0
2022-09-02,송파구,시설예약,46,16,3.48,0
2022-09-02,송파구,주차정보,63,3,3.11,0
2022-09-02,송파구,쓰레기수거,43,10,3.13,0
2022-09-02,송파구,문화행사,46,10,2.85,0
2022-09-02,송파구,건강검진,28,46,2.95,0
2022-09-02,마포구,민원처리,41,49,3.31,0
2022-09-02,마포구,복지신청,55,55,3.36,0
2022-09-02,마포구,교통정보,101,5,3.2,0
2022-09-02,마포구,환경신고,32,33,2.86,0
2022-09-02,마포구,세금납부,56,20,3.31,0
2022-09-02,마포구,시설예약,39,12,3.22,0
2022-09-02,마포구,주차정보,95,3,2.85,0
2022-09-02,마포구,쓰레기수거,35,9,3.67,0
2022-09-02,마포구,문화행사,31,13,3.26,0
2022-09-02,마포구,건강검진,25,44,3.44,0
2022-09-03,강북구,민원처리,37,35,3.71,1
2022-09-03,강북구,복지신청,31,38,3.56,1
2022-09-03,강북구,교통정보,45,3,4.18,1
2022-09-03,강북구,환경신고,15,21,4.23,1
2022-09-03,강북구,세금납부,29,13,3.96,1
2022-09-03,강북구,시설예약,23,12,4.08,1
2022-09-03,강북구,주차정보,46,1,3.56,1
2022-09-03,강북구,쓰레기수거,27,6,3.7,1
2022-09-03,강북구,문화행사,26,8,3.77,1
2022-09-03,강북구,건강검진,15,40,4.01,1
2022-09-03,강남구,민원처리,53,29,3.46,1
2022-09-03,강남구,복지신청,42,38,3.74,1
2022-09-03,강남구,교통정보,77,3,3.49,1
2022-09-03,강남구,환경신고,26,21,3.4,1
2022-09-03,강남구,세금납부,40,13,3.72,1
2022-09-03,강남구,시설예약,39,10,3.95,1
2022-09-03,강남구,주차정보,74,2,3.74,1
2022-09-03,강남구,쓰레기수거,44,6,3.57,1
2022-09-03,강남구,문화행사,22,8,3.27,1
2022-09-03,강남구,건강검진,20,31,3.32,1
2022-09-03,서초구,민원처리,63,31,3.22,1
2022-09-03,서초구,복지신청,43,46,3.84,1
2022-09-03,서초구,교통정보,72,3,3.94,1
2022-09-03,서초구,환경신고,25,24,3.94,1
2022-09-03,서초구,세금납부,48,12,4.02,1
2022-09-03,서초구,시설예약,42,12,3.68,1
2022-09-03,서초구,주차정보,60,2,3.12,1
2022-09-03,서초구,쓰레기수거,35,7,3.57,1
2022-09-03,서초구,문화행사,22,7,3.89,1
2022-09-03,서초구,건강검진,18,36,3.68,1
2022-09-03,송파구,민원처리,47,50,3.36,0
2022-09-03,송파구,복지신청,38,56,3.35,0
2022-09-03,송파구,교통정보,54,4,3.15,0
2022-09-03,송파구,환경신고,26,27,3.31,0
2022-09-03,송파구,세금납부,40,20,3.14,0
2022-09-03,송파구,시설예약,33,13,3.37,0
2022-09-03,송파구,주차정보,46,3,3.27,0
2022-09-03,송파구,쓰레기수거,28,9,2.82,0
2022-09-03,송파구,문화행사,20,11,2.68,0
2022-09-03,송파구,건강검진,16,55,2.89,0
2022-09-03,마포구,민원처리,42,42,3.02,0
2022-09-03,마포구,복지신청,29,61,3.07,0
2022-09-03,마포구,교통정보,42,5,3.24,0
2022-09-03,마포구,환경신고,15,23,3.63,0
2022-09-03,마포구,세금납부,39,20,3.24,0
2022-09-03,마포구,시설예약,26,15,3.26,0
2022-09-03,마포구,주차정보,48,3,3.26,0
2022-09-03,마포구,쓰레기수거,23,10,3.38,0
2022-09-03,마포구,문화행사,18,8,3.41,0
2022-09-03,마포구,건강검진,17,48,2.87,0
2022-09-04,강북구,민원처리,45,34,3.44,1
2022-09-04,강북구,복지신청,34,40,3.8,1
2022-09-04,강북구,교통정보,58,3,3.51,1
2022-09-04,강북구,환경신고,18,25,4.08,1
2022-09-04,강북구,세금납부,33,13,3.6,1
2022-09-04,강북구,시설예약,29,11,3.86,1
2022-09-04,강북구,주차정보,49,1,3.74,1
2022-09-04,강북구,쓰레기수거,27,8,3.06,1
2022-09-04,강북구,문화행사,21,9,3.1,1
2022-09-04,강북구,건강검진,19,42,3.76,1
2022-09-04,강남구,민원처리,62,28,4.31,1
2022-09-04,강남구,복지신청,48,31,3.99,1
2022-09-04,강남구,교통정보,59,3,3.79,1
2022-09-04,강남구,환경신고,28,21,3.83,1
2022-09-04,강남구,세금납부,62,12,3.86,1
2022-09-04,강남구,시설예약,41,10,3.32,1
2022-09-04,강남구,주차정보,67,1,3.19,1
2022-09-04,강남구,쓰레기수거,33,7,3.48,1
2022-09-04,강남구,문화행사,20,8,4.06,1
2022-09-04,강남구,건강검진,20,30,3.22,1
2022-09-04,서초구,민원처리,46,31,3.56,1
2022-09-04,서초구,복지신청,43,42,4.0,1
2022-09-04,서초구,교통정보,60,3,3.71,1
2022-09-04,서초구,환경신고,26,21,3.39,1
2022-09-04,서초구,세금납부,46,13,3.45,1
2022-09-04,서초구,시설예약,38,11,3.51,1
2022-09-04,서초구,주차정보,62,2,3.97,1
2022-09-04,서초구,쓰레기수거,41,7,3.67,1
2022-09-04,서초구,문화행사,23,8,3.41,1
2022-09-04,서초구,건강검진,19,31,3.95,1
2022-09-04,송파구,민원처리,41,44,2.68,0
2022-09-04,송파구,복지신청,34,57,2.92,0
2022-09-04,송파구,교통정보,52,3,2.85,0
2022-09-04,송파구,환경신고,17,32,3.19,0
2022-09-04,송파구,세금납부,25,21,3.33,0
2022-09-04,송파구,시설예약,31,15,3.16,0
2022-09-04,송파구,주차정보,47,3,3.22,0
2022-09-04,송파구,쓰레기수거,24,10,2.96,0
2022-09-04,송파구,문화행사,21,13,3.53,0
2022-09-04,송파구,건강검진,20,41,3.14,0
2022-09-04,마포구,민원처리,31,40,3.01,0
2022-09-04,마포구,복지신청,29,56,2.41,0
2022-09-04,마포구,교통정보,47,4,3.57,0
2022-09-04,마포구,환경신고,18,24,2.79,0
2022-09-04,마포구,세금납부,25,19,3.68,0
2022-09-04,마포구,시설예약,28,15,2.87,0
2022-09-04,마포구,주차정보,44,2,3.28,0
2022-09-04,마포구,쓰레기수거,24,9,3.28,0
2022-09-04,마포구,문화행사,24,13,3.47,0
2022-09-04,마포구,건강검진,20,59,3.66,0
2022-09-05,강북구,민원처리,56,27,3.32,1
2022-09-05,강북구,복지신청,60,45,3.84,1
2022-09-05,강북구,교통정보,67,3,3.61,1
2022-09-05,강북구,환경신고,32,22,3.65,1
2022-09-05,강북구,세금납부,59,12,3.25,1
2022-09-05,강북구,시설예약,54,10,3.42,1
2022-09-05,강북구,주차정보,77,2,3.33,1
2022-09-05,강북구,쓰레기수거,39,7,3.19,1
2022-09-05,강북구,문화행사,38,8,4.21,1
2022-09-05,강북구,건강검진,32,40,3.49,1
2022-09-05,강남구,민원처리,104,31,4.16,1
2022-09-05,강남구,복지신청,92,49,3.63,1
2022-09-05,강남구,교통정보,93,3,3.83,1
2022-09-05,강남구,환경신고,39,21,3.64,1
2022-09-05,강남구,세금납부,56,14,3.9,1
2022-09-05,강남구,시설예약,79,9,3.38,1
2022-09-05,강남구,주차정보,99,1,3.86,1
2022-09-05,강남구,쓰레기수거,58,6,3.57,1
2022-09-05,강남구,문화행사,59,8,3.48,1
2022-09-05,강남구,건강검진,35,35,4.25,1
2022-09-05,서초구,민원처리,72,35,3.61,1
2022-09-05,서초구,복지신청,82,37,4.17,1
2022-09-05,서초구,교통정보,131,4,3.7,1
2022-09-05,서초구,환경신고,43,19,3.41,1
2022-09-05,서초구,세금납부,88,14,3.84,1
2022-09-05,서초구,시설예약,64,9,3.33,1
2022-09-05,서초구,주차정보,106,2,3.66,1
2022-09-05,서초구,쓰레기수거,54,8,3.98,1
2022-09-05,서초구,문화행사,44,8,4.14,1
2022-09-05,서초구,건강검진,32,35,3.69,1
2022-09-05,송파구,민원처리,68,44,2.89,0
2022-09-05,송파구,복지신청,70,57,3.26,0
2022-09-05,송파구,교통정보,105,5,3.22,0
2022-09-05,송파구,환경신고,37,32,3.32,0
2022-09-05,송파구,세금납부,56,23,3.27,0
2022-09-05,송파구,시설예약,59,15,3.35,0
2022-09-05,송파구,주차정보,81,3,3.4,0
2022-09-05,송파구,쓰레기수거,51,8,2.83,0
2022-09-05,송파구,문화행사,38,11,3.57,0
2022-09-05,송파구,건강검진,26,54,2.7,0
2022-09-05,마포구,민원처리,49,44,3.31,0
2022-09-05,마포구,복지신청,56,65,3.3,0
2022-09-05,마포구,교통정보,75,4,2.67,0
